sub	ses	task	run	n_volumes	mean_fd_p	median_fd_p	max_fd_p	prop_fd_p_over_thresh	n_fd_p_over_thresh	mean_dvars	site	avg_en	exclude_euler	exclude_mriqc	exclude	exclude_reason
sub-ADNI128S4742	ses-M072	task-rest		976	0.1180218531654681	0.1091744161191051	0.4345337132371798	0.0	0	1.1514799548717949	128	-22.0	0	0	0	
sub-ADNI128S4742	ses-M084	task-rest		976	0.1166746113476905	0.1099516661616297	0.4657933187124652	0.0	0	1.1167734133333331	128	-17.0	0	0	0	
sub-ADNI128S4842	ses-M066	task-rest		200	0.1908448987757539	0.1578333575551668	1.3291950087519109	0.02	4	1.0057090603015075	128	-63.0	0	0	0	
sub-ADNI129S0778	ses-M072	task-rest		140	0.1885465098365649	0.1685042352871256	0.5551908053110592	0.0	0	1.4261905179856114	129	-15.0	0	0	0	
sub-ADNI129S2332	ses-M072	task-rest		200	0.1202730237336715	0.1048662555599533	0.5194198614689332	0.0	0	0.7831595778894471	129	-8.0	0	0	0	
sub-ADNI129S2332	ses-M084	task-rest		200	0.1611483500040336	0.1366122075779502	1.039926488279605	0.005	1	0.9762466180904522	129	-11.0	0	0	0	
sub-ADNI129S2332	ses-M096	task-rest		200	0.1896582993446666	0.1608263523079013	1.335288994624796	0.005	1	0.9939761708542711	129	-19.0	0	0	0	
sub-ADNI129S2332	ses-M120	task-rest		200	0.0986679366408187	0.0904170795703516	0.6645887297024827	0.0	0	0.853131351758794	129	-22.0	0	0	0	
sub-ADNI129S4073	ses-M012	task-rest		140	0.2119099295046179	0.1442343216755272	1.3531397541523291	0.0214285714285714	3	1.1214034676258997	129	-15.0	0	0	0	
sub-ADNI129S4287	ses-M012	task-rest		140	0.2065676670182728	0.1754144118718801	0.8545580289399615	0.0142857142857142	2	1.3054359712230217	129	-5.0	0	0	0	
sub-ADNI129S4369	ses-M006	task-rest		140	0.1523602154216682	0.1346884206956594	0.5486427780683093	0.0	0	1.184345755395683	129	-8.0	0	0	0	
sub-ADNI129S4369	ses-M012	task-rest		140	0.1458191144260069	0.1350425992303263	0.336821997097247	0.0	0	1.2031279064748202	129	-19.0	0	0	0	
sub-ADNI129S4369	ses-M066	task-rest		200	0.081434315633493	0.0691644386221251	0.5555056108996331	0.0	0	0.8975402663316582	129	-9.0	0	0	0	
sub-ADNI129S4369	ses-M090	task-rest		200	0.1388546050512415	0.1023314990594545	0.5852246040752461	0.0	0	1.006005728643216	129	-21.0	0	0	0	
sub-ADNI129S4369	ses-M114	task-rest		200	0.192162359999268	0.1533427969858252	1.0173757798048977	0.005	1	1.0086964673366836	129	-25.0	0	0	0	
sub-ADNI129S4371	ses-M006	task-rest		140	0.3512602576401847	0.3145147669109817	1.0443981488751175	0.0428571428571428	6	1.3843274820143885	129	-27.0	0	0	0	
sub-ADNI129S4371	ses-M012	task-rest		140	0.1744472129357358	0.1510118595364693	0.7305319368352519	0.0	0	1.437496273381295	129	-10.0	0	0	0	
sub-ADNI129S4422	ses-M006	task-rest		140	0.1526456720784979	0.1081274403411479	1.076618710779983	0.0142857142857142	2	1.3206243597122302	129	-22.0	0	0	0	
sub-ADNI129S4422	ses-M012	task-rest		140	0.1382627615352513	0.0862468536212854	1.057223601112837	0.0142857142857142	2	1.3411224316546764	129	-14.0	0	0	0	
sub-ADNI129S4422	ses-M060	task-rest		200	0.0497899907946497	0.0396461197167889	0.4265286991734394	0.0	0	1.002827688442211	129	-31.0	0	0	0	
sub-ADNI129S4422	ses-M072	task-rest		200	0.1451225202317246	0.1036870877041428	2.736737009421136	0.01	2	1.026590718592965	129	-56.0	0	0	0	
sub-ADNI129S6082	ses-M000	task-rest		200	0.1077685835157088	0.0858076147425359	0.4937375340667053	0.0	0	0.971462055276382	129	-22.0	0	0	0	
sub-ADNI129S6146	ses-M000	task-rest		200	0.1178271739012746	0.1088673014912995	0.4680584201912058	0.0	0	1.0013639145728643	129	-21.0	0	0	0	
sub-ADNI129S6146	ses-M024	task-rest		200	0.1672032293014001	0.1522921326201364	0.5400857954520009	0.0	0	1.086888231155779	129	-34.0	0	0	0	
sub-ADNI129S6146	ses-M048	task-rest		200	0.2264496920452713	0.2043859292685718	0.9835254789843956	0.005	1	1.059519326633166	129	-26.0	0	0	0	
sub-ADNI129S6228	ses-M000	task-rest		200	0.0945158995936058	0.0916085225533751	0.6004094000999792	0.0	0	0.8948790552763819	129	-36.0	0	0	0	
sub-ADNI129S6228	ses-M024	task-rest		200	0.0752831150362072	0.0659250726347392	0.6182846648577734	0.0	0	0.8493403819095476	129	-35.0	0	0	0	
sub-ADNI129S6228	ses-M048	task-rest		200	0.1447583469119328	0.1293527120739618	0.6875151502453044	0.0	0	1.0813872462311558	129	-38.0	0	0	0	
sub-ADNI129S6244	ses-M030	task-rest		200	0.4059444537971712	0.3076002615244693	2.1971468385022344	0.105	21	1.1274100351758796	129	-101.0	0	0	0	
sub-ADNI129S6244	ses-M048	task-rest		200	0.1912608656020374	0.1547257877010942	1.0191756134382024	0.005	1	0.9783787989949748	129	-29.0	0	0	0	
sub-ADNI129S6288	ses-M000	task-rest		200	0.5539053914268024	0.5689495615582842	1.1839297059581753	0.235	47	1.0806597738693466	129	-31.0	0	0	0	
sub-ADNI129S6288	ses-M012	task-rest		200	0.2445664051256375	0.2025985356069726	0.7248434092087502	0.0	0	1.0621269899497487	129	-26.0	0	0	0	
sub-ADNI129S6304	ses-M000	task-rest		200	0.1365419366477364	0.1067677977686516	1.242380343310166	0.01	2	0.8810284522613067	129	-13.0	0	0	0	
sub-ADNI129S6304	ses-M048	task-rest		200	0.199109095059163	0.0929631979714244	1.9305869901496109	0.06	12	0.9875868542713568	129	-10.0	0	0	0	
sub-ADNI129S6452	ses-M000	task-rest		200	0.0849426428247962	0.0706001278544672	0.4782076476709143	0.0	0	0.8537990402010049	129	-15.0	0	0	0	
sub-ADNI129S6452	ses-M012	task-rest		200	0.1105761856253352	0.0934787939439505	0.7177168166888033	0.0	0	0.9153993316582916	129	-20.0	0	0	0	
sub-ADNI129S6452	ses-M024	task-rest		200	0.1121535540863433	0.0981504294726487	0.4790081363131858	0.0	0	0.995063301507538	129	-22.0	0	0	0	
sub-ADNI129S6452	ses-M048	task-rest		200	0.1029898915697391	0.0804358902316318	0.6118152499894645	0.0	0	0.9075273165829146	129	-9.0	0	0	0	
sub-ADNI129S6457	ses-M000	task-rest		200	0.1122296990185884	0.0982085820326015	0.5026142696861162	0.0	0	1.2264244271356786	129	-28.0	0	0	0	
sub-ADNI129S6457	ses-M024	task-rest		200	0.1411905220008764	0.1210341925032094	0.5447195475286819	0.0	0	1.058252015075377	129	-36.0	0	0	0	
sub-ADNI129S6457	ses-M048	task-rest		200	0.130995833697739	0.1036937334905018	0.59538602270157	0.0	0	0.9538024271356784	129	-37.0	0	0	0	
sub-ADNI129S6459	ses-M000	task-rest		200	0.0735332460118147	0.0666714592548066	0.6069847458463645	0.0	0	1.0099627889447236	129	-11.0	0	0	0	
sub-ADNI129S6459	ses-M024	task-rest		200	0.1124310892211325	0.098094412770236	0.769811325919202	0.0	0	0.9326647437185928	129	-14.0	0	0	0	
sub-ADNI129S6459	ses-M048	task-rest		200	0.1209808342718735	0.093336264772706	0.8883540851401459	0.005	1	1.026634974874372	129	-7.0	0	0	0	
sub-ADNI129S6621	ses-M000	task-rest		200	0.0895836950350116	0.0666017330001386	0.8128665632519743	0.005	1	0.9987490301507538	129	-29.0	0	0	0	
sub-ADNI129S6621	ses-M012	task-rest		200	0.1022012420026338	0.0741448692106441	0.6782566578733821	0.0	0	0.8147888592964825	129	-33.0	0	0	0	
sub-ADNI129S6621	ses-M030	task-rest		200	0.1485420126511774	0.0747742034159932	1.7593585905153617	0.035	7	0.898842743718593	129	-26.0	0	0	0	
sub-ADNI129S6704	ses-M000	task-rest		200	0.1020513445024704	0.08091902197433	0.7873307911151881	0.0	0	0.8594168743718592	129	-12.0	0	0	0	
sub-ADNI129S6704	ses-M024	task-rest		200	0.1555992761565004	0.1115096716951091	1.4249603803638788	0.01	2	0.9855608291457284	129	-10.0	0	0	0	
sub-ADNI129S6830	ses-M000	task-rest		200	0.0663259718374116	0.0587517511773926	0.5314093157799235	0.0	0	0.9566874723618092	129	-18.0	0	0	0	
sub-ADNI129S6830	ses-M024	task-rest		200	0.1354210948464484	0.1038142329039795	0.7000288051092463	0.0	0	0.8046919849246232	129	-32.0	0	0	0	
sub-ADNI129S6830	ses-M036	task-rest		200	0.1546636427785687	0.1427367782731192	0.5848881942712016	0.0	0	1.0782542060301508	129	-23.0	0	0	0	
sub-ADNI129S6848	ses-M000	task-rest		200	0.3654226360068195	0.2938299940376997	1.2801276845495917	0.08	16	1.1501677336683416	129	-11.0	0	0	0	
sub-ADNI129S6852	ses-M000	task-rest		200	0.1408079785947261	0.0992507634249039	1.1291646986752664	0.005	1	1.0389964422110551	129	-10.0	0	0	0	
sub-ADNI129S6852	ses-M012	task-rest		200	0.1623531470122047	0.1183830321157485	1.0892245179205196	0.005	1	1.0195106633165831	129	-14.0	0	0	0	
sub-ADNI129S6852	ses-M024	task-rest		200	0.1165906408534701	0.0933382603186369	0.5705974717712057	0.0	0	1.03608683919598	129	-18.0	0	0	0	
sub-ADNI129S6857	ses-M000	task-rest		200	0.23696515407726	0.1572291101303541	1.8463090742787864	0.035	7	1.12402140201005	129	-20.0	0	0	0	
sub-ADNI129S6857	ses-M012	task-rest		200	0.1687762157837113	0.1208556794758222	1.6033272656628088	0.02	4	1.145193366834171	129	-17.0	0	0	0	
sub-ADNI129S6857	ses-M024	task-rest		200	0.1209813118754707	0.0906043353855307	0.66840026656816	0.0	0	1.1197112060301508	129	-7.0	0	0	0	
sub-ADNI129S7042	ses-M000	task-rest		200	0.2092466081765581	0.1767941505544106	0.7790842132198494	0.0	0	1.0392249346733669	129	-26.0	0	0	0	
sub-ADNI130S0969	ses-M108	task-rest		200	0.1859268331239523	0.1683640137139956	0.6123094724533918	0.0	0	1.6521129095477385	130	-17.0	0	0	0	
sub-ADNI130S0969	ses-M126	task-rest		197	0.2109032798833253	0.1677285428264555	1.1014872776084952	0.015228426395939	3	1.4774711326530612	130	-23.0	0	0	0	
sub-ADNI130S4250	ses-M000	task-rest		140	0.4374796908998029	0.3278982893060003	2.850057148524127	0.1142857142857142	16	1.2481973093525185	130	-18.0	0	0	0	
sub-ADNI130S4250	ses-M003	task-rest		140	0.3351637602300784	0.2105013563674498	1.9946856148638008	0.1	14	1.08133090647482	130	-34.0	0	0	0	
sub-ADNI130S4250	ses-M006	task-rest		140	0.3037438326561535	0.265923033069454	0.7822416828785845	0.0	0	1.2136327338129498	130	-11.0	0	0	0	
sub-ADNI130S4250	ses-M012	task-rest		140	0.6043723072861727	0.3760996418545355	3.5062799989173694	0.2142857142857142	30	1.2415536402877698	130	-32.0	0	0	0	
sub-ADNI130S4250	ses-M024	task-rest		140	0.3832675080590356	0.1760280505999883	5.841942864837593	0.1571428571428571	22	1.0676460143884892	130	-7.0	0	0	0	
sub-ADNI130S4294	ses-M006	task-rest		140	0.333875411035448	0.3132941543741693	0.937028531270687	0.0214285714285714	3	1.2592350000000003	130	-22.0	0	0	0	
sub-ADNI130S4294	ses-M024	task-rest		140	0.4251198501518205	0.2879234406299905	3.24811115305688	0.1214285714285714	17	1.362389690647482	130	-12.0	0	0	0	
sub-ADNI130S4294	ses-M048	task-rest		200	0.5988654300597231	0.4792776387588253	5.166064970896768	0.155	31	1.2332232361809046	130	-17.0	0	0	0	
sub-ADNI130S4294	ses-M072	task-rest		197	0.2646582456079461	0.2028021594091503	3.4788341706268207	0.0253807106598984	5	1.2195240357142858	130	-84.0	0	0	0	
sub-ADNI130S4294	ses-M090	task-rest		197	0.2732812816550594	0.2095615245041364	2.044719195933588	0.0304568527918781	6	1.3502626836734692	130	-101.0	0	0	0	
sub-ADNI130S4343	ses-M000	task-rest		140	0.2660314101247261	0.258626198638486	0.7033839654784944	0.0	0	1.277171748201439	130	-9.0	0	0	0	
sub-ADNI130S4343	ses-M003	task-rest		140	0.2002885330593411	0.1886708243951886	0.599663548580057	0.0	0	1.315825978417266	130	-21.0	0	0	0	
sub-ADNI130S4343	ses-M006	task-rest		140	0.3402055528940803	0.2683526340131685	1.9500494176363752	0.0428571428571428	6	1.3146325971223023	130	-9.0	0	0	0	
sub-ADNI130S4343	ses-M012	task-rest		140	0.205780912402529	0.1829717988734699	0.5799707234282353	0.0	0	1.2433897410071946	130	-16.0	0	0	0	
sub-ADNI130S4343	ses-M024	task-rest		140	0.2505141808013521	0.2225301044650768	0.9411448064514693	0.0142857142857142	2	1.1931726258992807	130	-21.0	0	0	0	
sub-ADNI130S4343	ses-M048	task-rest		200	0.2680686512735156	0.2439236880465001	1.0522411083788332	0.01	2	1.188842040201005	130	-6.0	0	0	0	
sub-ADNI130S4343	ses-M066	task-rest		197	0.2359989871102843	0.179857219872781	1.0939262533100145	0.0203045685279187	4	1.1861137040816327	130	-31.0	0	0	0	
sub-ADNI130S4352	ses-M000	task-rest		140	0.1770599350135284	0.152859212680722	1.0677240334174185	0.0142857142857142	2	1.0831327338129495	130	-15.0	0	0	0	
sub-ADNI130S4352	ses-M003	task-rest		140	0.1277742191051684	0.116005343888836	0.5852839118952927	0.0	0	1.2446285683453238	130	-9.0	0	0	0	
sub-ADNI130S4352	ses-M006	task-rest		140	0.151028712374963	0.1290935599137004	0.6611599512833499	0.0	0	1.24200935971223	130	-12.0	0	0	0	
sub-ADNI130S4352	ses-M012	task-rest		140	0.1912917233348363	0.1266746731195306	1.6622397837226628	0.0357142857142857	5	1.4027563669064749	130	-17.0	0	0	0	
sub-ADNI130S4352	ses-M024	task-rest		140	0.1971111845988561	0.1795849240886963	0.516180902535418	0.0	0	1.1634828561151078	130	-9.0	0	0	0	
sub-ADNI130S4352	ses-M090	task-rest		197	0.0877818024462713	0.0796277428408153	0.2305748751731003	0.0	0	1.4774164846938778	130	-13.0	0	0	0	
sub-ADNI130S4405	ses-M000	task-rest		140	0.1186673817592326	0.1034605710882578	0.4779580369712443	0.0	0	1.1792964964028776	130	-12.0	0	0	0	
sub-ADNI130S4405	ses-M003	task-rest		140	0.135546936326201	0.1144520975165138	0.6586378025943704	0.0	0	1.1209609568345325	130	-9.0	0	0	0	
sub-ADNI130S4405	ses-M006	task-rest		140	0.1578332774527505	0.1174324487812148	0.6304361295876857	0.0	0	1.0984611294964028	130	-5.0	0	0	0	
sub-ADNI130S4405	ses-M012	task-rest		140	0.2501904820087715	0.1911959160006275	1.1124265877573232	0.0357142857142857	5	1.254571798561151	130	-5.0	0	0	0	
sub-ADNI130S4405	ses-M024	task-rest		140	0.1392799286955304	0.1303360358441672	0.3197426153447215	0.0	0	1.226633179856115	130	-11.0	0	0	0	
sub-ADNI130S4405	ses-M048	task-rest		200	0.3004906158784201	0.2491886562727852	1.474512778948647	0.02	4	1.1992520753768845	130	-6.0	0	0	0	
sub-ADNI130S4405	ses-M066	task-rest		197	0.1521081217900704	0.1194396773882958	0.8101098918749321	0.0050761421319796	1	1.363037474489796	130	-7.0	0	0	0	
sub-ADNI130S4405	ses-M078	task-rest		197	0.2129747457353275	0.1697445094967837	1.0885465256355789	0.0101522842639593	2	1.3529249540816326	130	-19.0	0	0	0	
sub-ADNI130S4415	ses-M000	task-rest		140	0.1973187672971555	0.1740881332321558	1.3132094158270355	0.0071428571428571	1	1.194968517985611	130	-21.0	0	0	0	
sub-ADNI130S4415	ses-M003	task-rest		140	0.394670931696276	0.3298567981938926	2.6198966181402903	0.0571428571428571	8	1.235280532374101	130	-16.0	0	0	0	
sub-ADNI130S4415	ses-M006	task-rest		140	0.1771050208209028	0.1361055958515259	1.4075254021916723	0.0285714285714285	4	1.1309413453237411	130	-12.0	0	0	0	
sub-ADNI130S4415	ses-M012	task-rest		140	0.2125450640017662	0.2023502746378455	0.5775304591010921	0.0	0	1.2287479352517985	130	-21.0	0	0	0	
sub-ADNI130S4415	ses-M024	task-rest		140	0.2589733813184108	0.1473954702395658	3.253620750704256	0.05	7	1.136643021582734	130	-11.0	0	0	0	
sub-ADNI130S4415	ses-M048	task-rest		200	0.2505023149925879	0.2057088973509686	1.4383267676837952	0.015	3	1.3675319396984926	130	-18.0	0	0	0	
sub-ADNI130S4415	ses-M066	task-rest		197	0.19710626112024	0.1463474704422395	3.779774604816325	0.0203045685279187	4	1.2428780765306122	130	-33.0	0	0	0	
sub-ADNI130S4468	ses-M000	task-rest		140	0.4570995714081575	0.3393970398897105	3.7234574525275614	0.1214285714285714	17	0.9167042517985612	130	-46.0	0	0	0	
sub-ADNI130S4468	ses-M003	task-rest		140	0.3827125799834645	0.2992123577012882	1.53732413039794	0.0928571428571428	13	1.2200645683453235	130	-31.0	0	0	0	
sub-ADNI130S4468	ses-M006	task-rest		140	0.4804787636096894	0.3881000091725307	1.9338021949969493	0.1428571428571428	20	1.1371832446043166	130	-49.0	0	0	0	
sub-ADNI130S4468	ses-M012	task-rest		140	0.3422974853257342	0.2919316825765303	1.41366727904602	0.0428571428571428	6	1.1184373021582734	130	-28.0	0	0	0	
sub-ADNI130S4468	ses-M024	task-rest		200	0.2105314894910046	0.1789136895885202	0.9161608562493327	0.01	2	1.2174769949748745	130	-36.0	0	0	0	
sub-ADNI130S4542	ses-M003	task-rest		140	0.4036738973834606	0.283473290358044	2.971525331442214	0.0571428571428571	8	1.1967451151079138	130	-17.0	0	0	0	
sub-ADNI130S4542	ses-M006	task-rest		140	0.273783345417822	0.2225419757063529	1.1500182426875083	0.0142857142857142	2	1.1686624604316544	130	-13.0	0	0	0	
sub-ADNI130S4542	ses-M012	task-rest		140	0.1762083222283714	0.1487488269638048	0.5833492367730728	0.0	0	1.1616705035971222	130	-11.0	0	0	0	
sub-ADNI130S4542	ses-M024	task-rest		200	0.266451674045182	0.1948624604427631	1.8268074504478995	0.035	7	1.106702783919598	130	-28.0	0	0	0	
sub-ADNI130S4589	ses-M003	task-rest		140	0.2047976129530795	0.1897198289517148	0.6758241068306015	0.0	0	1.092519798561151	130	-12.0	0	0	0	
sub-ADNI130S4589	ses-M006	task-rest		140	0.2826315710685714	0.2148581536953404	1.1640062881103337	0.0428571428571428	6	1.1279804460431653	130	-7.0	0	0	0	
sub-ADNI130S4641	ses-M000	task-rest		140	0.4271189053032991	0.2607719842102542	3.560669088649462	0.1142857142857142	16	1.20021264028777	130	-20.0	0	0	0	
sub-ADNI130S4641	ses-M003	task-rest		140	0.2238420834152392	0.1666208098107986	1.103715878745665	0.0142857142857142	2	1.2289099568345323	130	-15.0	0	0	0	
sub-ADNI130S4641	ses-M006	task-rest		140	0.3707601842827799	0.2203295393136312	4.395862371328943	0.0571428571428571	8	1.1506476115107915	130	-19.0	0	0	0	
sub-ADNI130S4641	ses-M012	task-rest		140	0.2201934554451916	0.1677082407411737	0.9748514067828372	0.0142857142857142	2	1.2527845683453236	130	-14.0	0	0	0	
sub-ADNI130S4641	ses-M024	task-rest		200	0.4089847868675143	0.1925975562279582	4.238935496185986	0.105	21	1.00678267839196	130	-10.0	0	0	0	
sub-ADNI130S4660	ses-M000	task-rest		140	0.2733345110625192	0.2333354879842675	0.8311165249088105	0.0071428571428571	1	1.2061374964028777	130	-36.0	0	0	0	
sub-ADNI130S4730	ses-M000	task-rest		140	0.2627790231008655	0.2266830467557043	1.0921654662295612	0.0285714285714285	4	1.1320585899280575	130	-5.0	0	0	0	
sub-ADNI130S4730	ses-M003	task-rest		140	0.4345277570653021	0.335116110963982	2.332550654742916	0.1214285714285714	17	1.1888118129496403	130	-7.0	0	0	0	
sub-ADNI130S4730	ses-M006	task-rest		140	0.3815868814744022	0.3461967303581205	1.206167286713943	0.05	7	1.2568669568345323	130	-11.0	0	0	0	
sub-ADNI130S4730	ses-M012	task-rest		140	0.2676330348198214	0.2234402502609224	0.9418272302378344	0.0214285714285714	3	1.2133321366906475	130	-6.0	0	0	0	
sub-ADNI130S4883	ses-M000	task-rest		140	0.4344492409945727	0.348448887163908	1.7134605760808754	0.1285714285714285	18	1.1765802086330934	130	-15.0	0	0	0	
sub-ADNI130S4883	ses-M003	task-rest		140	0.4930917330769608	0.3984203783904894	1.7474743328835274	0.1642857142857142	23	1.2823507625899282	130	-12.0	0	0	0	
sub-ADNI130S4883	ses-M006	task-rest		140	0.3857096713177024	0.3237561305218306	1.2581776296854856	0.0571428571428571	8	1.0094379856115103	130	-12.0	0	0	0	
sub-ADNI130S4883	ses-M012	task-rest		140	0.3875807053124671	0.2996340942853663	1.941656344245028	0.0642857142857142	9	1.1779293525179857	130	-7.0	0	0	0	
sub-ADNI130S4883	ses-M024	task-rest		200	0.4869819395526252	0.3681431312569868	3.2306493052395857	0.105	21	1.169705969849246	130	-11.0	0	0	0	
sub-ADNI130S4925	ses-M000	task-rest		140	0.2468727122774679	0.2101603543735968	0.8748318561429597	0.0142857142857142	2	1.2482756115107914	130	-9.0	0	0	0	
sub-ADNI130S4925	ses-M003	task-rest		140	0.1373998665354361	0.1192264608902453	0.3774339726252239	0.0	0	1.0949634604316547	130	-16.0	0	0	0	
sub-ADNI130S4925	ses-M006	task-rest		140	0.1800550237859291	0.1635659730376654	0.5646858075487373	0.0	0	1.2948706187050358	130	-11.0	0	0	0	
sub-ADNI130S4925	ses-M012	task-rest		140	0.2440956754077362	0.2184018469020155	0.6406998965815023	0.0	0	1.193071352517986	130	-13.0	0	0	0	
sub-ADNI130S4925	ses-M024	task-rest		200	0.1433961841856479	0.1287934539315288	0.4595251032275035	0.0	0	1.3595383216080403	130	-11.0	0	0	0	
sub-ADNI130S4982	ses-M000	task-rest		140	0.2866933334755209	0.254301020310321	0.792130422558142	0.0	0	1.2084802302158273	130	-8.0	0	0	0	
sub-ADNI130S4982	ses-M003	task-rest		140	0.2733235234789831	0.2352672091573083	1.6796317354036836	0.0214285714285714	3	0.9964165395683452	130	-11.0	0	0	0	
sub-ADNI130S4982	ses-M006	task-rest		140	0.3490781429063201	0.3090571979435319	1.0802427063645623	0.0214285714285714	3	1.243780654676259	130	-19.0	0	0	0	
sub-ADNI130S4982	ses-M012	task-rest		140	0.3220786214881608	0.3089260421198729	1.1057565832908662	0.0285714285714285	4	1.205379	130	-1.0	0	0	0	
sub-ADNI130S4984	ses-M000	task-rest		140	0.1127866460838895	0.0954565960057931	0.5318481932334992	0.0	0	1.1668231294964029	130	-35.0	0	0	0	
sub-ADNI130S4984	ses-M003	task-rest		140	0.0928234412294825	0.0801781463590046	0.2705589502528998	0.0	0	1.0516610647482014	130	-24.0	0	0	0	
sub-ADNI130S4984	ses-M006	task-rest		140	0.201234782288043	0.1584005304090912	1.5143900296012902	0.0214285714285714	3	1.1688914964028778	130	-28.0	0	0	0	
sub-ADNI130S4984	ses-M012	task-rest		140	0.1460500806220842	0.139689861462388	0.3915120049756602	0.0	0	1.2537996474820143	130	-20.0	0	0	0	
sub-ADNI130S4990	ses-M000	task-rest		140	0.2068017909989068	0.1306763140522744	2.355386865430061	0.0285714285714285	4	1.0845024100719425	130	-13.0	0	0	0	
sub-ADNI130S4990	ses-M006	task-rest		140	0.3898084417030715	0.3100935998095319	1.53792386042815	0.0928571428571428	13	1.1698065539568343	130	-7.0	0	0	0	
sub-ADNI130S4997	ses-M000	task-rest		140	0.1393357034025626	0.1246046934877929	0.5388567536609223	0.0	0	0.948079762589928	130	-10.0	0	0	0	
sub-ADNI130S5006	ses-M000	task-rest		140	0.2674052224990599	0.1982373456256049	1.206771773136453	0.0571428571428571	8	1.254548647482015	130	-9.0	0	0	0	
sub-ADNI130S5006	ses-M003	task-rest		140	0.2819671970704176	0.2112245177733162	1.484871375038814	0.0214285714285714	3	1.2303129280575538	130	-13.0	0	0	0	
sub-ADNI130S5006	ses-M006	task-rest		140	0.3198938074356939	0.2239521708774767	1.640514145725975	0.0714285714285714	10	1.1225413453237412	130	-3.0	0	0	0	
sub-ADNI130S5006	ses-M012	task-rest		140	0.2760089825765278	0.2187692532711384	1.1395606043807265	0.0357142857142857	5	1.1568687985611512	130	-12.0	0	0	0	
sub-ADNI130S5059	ses-M000	task-rest		140	0.3296010241336182	0.2504509618560602	1.4991030625831012	0.0428571428571428	6	1.062144129496403	130	-13.0	0	0	0	
sub-ADNI130S5059	ses-M003	task-rest		140	0.3606954208952925	0.2827308071800715	1.6795514898880206	0.0714285714285714	10	1.195545057553957	130	-14.0	0	0	0	
sub-ADNI130S5059	ses-M006	task-rest		140	0.2943966461751933	0.2501583703365846	1.1267292794890662	0.0357142857142857	5	1.1631041582733812	130	-14.0	0	0	0	
sub-ADNI130S5142	ses-M000	task-rest		140	0.2630233976727815	0.1966954580590089	1.0621843089602243	0.0357142857142857	5	1.0878801366906476	130	-19.0	0	0	0	
sub-ADNI130S5142	ses-M003	task-rest		140	0.130277007586374	0.103899226936329	0.6816314199087258	0.0	0	1.0991494316546762	130	-17.0	0	0	0	
sub-ADNI130S5142	ses-M012	task-rest		200	0.2868280238306566	0.2069129789973467	1.10849762595804	0.025	5	1.06539583919598	130	-14.0	0	0	0	
sub-ADNI130S5142	ses-M024	task-rest		200	0.1761601725611744	0.152143452581546	0.4792212994413439	0.0	0	1.0347135829145728	130	-8.0	0	0	0	
sub-ADNI130S5175	ses-M000	task-rest		140	0.2707682156246397	0.2371803742854035	1.2919224495864314	0.0142857142857142	2	1.220126762589928	130	-4.0	0	0	0	
sub-ADNI130S5175	ses-M003	task-rest		140	0.2380995083811397	0.1779138667777285	0.9905422984902444	0.0285714285714285	4	1.20280618705036	130	-5.0	0	0	0	
sub-ADNI130S5175	ses-M024	task-rest		200	0.3440486919314057	0.299075990033824	1.1582670047894252	0.045	9	1.3671753969849243	130	-7.0	0	0	0	
sub-ADNI130S5175	ses-M048	task-rest		197	0.1055322544290361	0.0855094802088778	0.4579443935040075	0.0	0	1.277582806122449	130	-16.0	0	0	0	
sub-ADNI130S5175	ses-M096	task-rest		197	0.100304133012024	0.0857614380453299	0.3537013445479545	0.0	0	1.434748964285714	130	-9.0	0	0	0	
sub-ADNI130S5258	ses-M000	task-rest		140	0.3391711503058491	0.2974160715924338	1.0567173143112487	0.0357142857142857	5	1.130787683453237	130	-26.0	0	0	0	
sub-ADNI130S6019	ses-M000	task-rest		197	0.0775833522544122	0.067725752171351	0.2666505576015763	0.0	0	1.2744119030612246	130	-11.0	0	0	0	
sub-ADNI130S6027	ses-M000	task-rest		197	0.2117578806623353	0.2004969247037509	0.5392227822427664	0.0	0	1.3180411887755106	130	-21.0	0	0	0	
sub-ADNI130S6027	ses-M024	task-rest		197	0.136558395703916	0.1186256556935364	0.4052932595546675	0.0	0	1.3128304081632651	130	-11.0	0	0	0	
sub-ADNI130S6035	ses-M000	task-rest		197	0.104981068880187	0.0856230798997807	0.5093793136983547	0.0	0	1.436303790816327	130	-27.0	0	0	0	
sub-ADNI130S6037	ses-M000	task-rest		197	0.1350878563305157	0.1111297688351038	0.6480054995934291	0.0	0	1.3459658622448978	130	-22.0	0	0	0	
sub-ADNI130S6037	ses-M024	task-rest		197	0.1373195117717943	0.1123265490050201	0.9633474729032214	0.0050761421319796	1	1.2152832602040815	130	-18.0	0	0	0	
sub-ADNI130S6037	ses-M048	task-rest		197	0.0917348998428831	0.077580893585477	0.3561348784033442	0.0	0	1.2532036632653063	130	-6.0	0	0	0	
sub-ADNI130S6043	ses-M000	task-rest		197	0.1952757290111954	0.152712604604263	1.1156162744667342	0.015228426395939	3	1.2576369438775512	130	-21.0	0	0	0	
sub-ADNI130S6047	ses-M000	task-rest		197	0.1999033931786033	0.1883793718417062	0.5624961799390577	0.0	0	1.2292582193877548	130	-11.0	0	0	0	
sub-ADNI130S6047	ses-M012	task-rest		197	0.2826285115894941	0.2523810577073514	0.9332484877751812	0.0101522842639593	2	1.3446987857142858	130	-8.0	0	0	0	
